# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# 5 Transmission
# 6 Reflection
# 7 AVT
# x GenerationRate Intensity External_Source_ElectricField Transmission Reflection AVT 
1.9997e+06 0 710.304 900.558 0 0 0 
1.9997e+06 0 710.373 925.296 0 0 0 
1.99971e+06 0 710.442 946.05 0 0 0 
1.99971e+06 0 710.509 962.958 0 0 0 
1.99972e+06 0 710.572 976.174 0 0 0 
1.99972e+06 0 710.627 985.863 0 0 0 
1.99972e+06 0 710.674 992.201 0 0 0 
1.99973e+06 0 710.709 995.369 0 0 0 
1.99973e+06 0 710.732 995.55 0 0 0 
1.99973e+06 0 710.742 992.932 0 0 0 
1.99974e+06 0 710.737 987.697 0 0 0 
1.99974e+06 0 710.719 980.03 0 0 0 
1.99975e+06 0 710.687 970.106 0 0 0 
1.99975e+06 0 710.642 958.098 0 0 0 
1.99975e+06 0 710.584 944.171 0 0 0 
1.99976e+06 0 710.516 928.483 0 0 0 
1.99976e+06 0 710.438 911.183 0 0 0 
1.99976e+06 0 710.354 892.413 0 0 0 
1.99977e+06 0 710.263 872.305 0 0 0 
1.99977e+06 0 710.169 850.982 0 0 0 
1.99977e+06 0 710.074 828.56 0 0 0 
1.99978e+06 0 709.979 805.144 0 0 0 
1.99978e+06 0 709.886 780.831 0 0 0 
1.99979e+06 0 709.798 755.711 0 0 0 
1.99979e+06 0 709.715 729.866 0 0 0 
1.99979e+06 0 709.639 703.37 0 0 0 
1.99979e+06 0 709.571 676.291 0 0 0 
1.9998e+06 0 709.512 648.689 0 0 0 
1.9998e+06 0 709.464 620.619 0 0 0 
1.9998e+06 0 709.426 592.133 0 0 0 
1.99981e+06 0 709.398 563.274 0 0 0 
1.99981e+06 0 709.381 534.084 0 0 0 
1.99981e+06 0 709.375 504.599 0 0 0 
1.99982e+06 0 709.379 474.854 0 0 0 
1.99982e+06 0 709.393 444.878 0 0 0 
1.99982e+06 0 709.416 414.701 0 0 0 
1.99983e+06 0 709.447 384.348 0 0 0 
1.99983e+06 0 709.485 353.843 0 0 0 
1.99983e+06 0 709.53 323.209 0 0 0 
1.99983e+06 0 709.581 292.468 0 0 0 
1.99984e+06 0 709.636 261.641 0 0 0 
1.99984e+06 0 709.694 230.748 0 0 0 
1.99984e+06 0 709.755 199.808 0 0 0 
1.99985e+06 0 709.818 168.842 0 0 0 
1.99985e+06 0 709.881 137.867 0 0 0 
1.99985e+06 0 709.944 106.903 0 0 0 
1.99985e+06 0 710.006 75.9691 0 0 0 
1.99986e+06 0 710.067 45.0849 0 0 0 
1.99986e+06 0 710.125 14.2698 0 0 0 
1.99986e+06 0 710.18 -16.4568 0 0 0 
1.99986e+06 0 710.233 -47.075 0 0 0 
1.99987e+06 0 710.281 -77.5648 0 0 0 
1.99987e+06 0 710.326 -107.906 0 0 0 
1.99987e+06 0 710.366 -138.078 0 0 0 
1.99987e+06 0 710.403 -168.061 0 0 0 
1.99988e+06 0 710.435 -197.834 0 0 0 
1.99988e+06 0 710.463 -227.376 0 0 0 
1.99988e+06 0 710.487 -256.667 0 0 0 
1.99988e+06 0 710.507 -285.686 0 0 0 
1.99989e+06 0 710.524 -314.413 0 0 0 
1.99989e+06 0 710.536 -342.828 0 0 0 
1.99989e+06 0 710.546 -370.911 0 0 0 
1.99989e+06 0 710.552 -398.642 0 0 0 
1.9999e+06 0 710.556 -426.002 0 0 0 
1.9999e+06 0 710.557 -452.971 0 0 0 
1.9999e+06 0 710.555 -479.533 0 0 0 
1.9999e+06 0 710.552 -505.669 0 0 0 
1.9999e+06 0 710.548 -531.361 0 0 0 
1.99991e+06 0 710.542 -556.594 0 0 0 
1.99991e+06 0 710.535 -581.351 0 0 0 
1.99991e+06 0 710.527 -605.618 0 0 0 
1.99991e+06 0 710.519 -629.379 0 0 0 
1.99991e+06 0 710.51 -652.622 0 0 0 
1.99992e+06 0 710.501 -675.333 0 0 0 
1.99992e+06 0 710.493 -697.501 0 0 0 
1.99992e+06 0 710.484 -719.114 0 0 0 
1.99992e+06 0 710.476 -740.162 0 0 0 
1.99992e+06 0 710.468 -760.635 0 0 0 
1.99993e+06 0 710.461 -780.526 0 0 0 
1.99993e+06 0 710.454 -799.826 0 0 0 
1.99993e+06 0 710.448 -818.528 0 0 0 
1.99993e+06 0 710.443 -836.627 0 0 0 
1.99993e+06 0 710.438 -854.118 0 0 0 
1.99994e+06 0 710.434 -870.997 0 0 0 
1.99994e+06 0 710.431 -887.259 0 0 0 
1.99994e+06 0 710.429 -902.903 0 0 0 
1.99994e+06 0 710.427 -917.927 0 0 0 
1.99994e+06 0 710.425 -932.33 0 0 0 
1.99995e+06 0 710.424 -946.111 0 0 0 
1.99995e+06 0 710.424 -959.272 0 0 0 
1.99995e+06 0 710.424 -971.814 0 0 0 
1.99995e+06 0 710.425 -983.738 0 0 0 
1.99995e+06 0 710.425 -995.048 0 0 0 
1.99995e+06 0 710.426 -1005.75 0 0 0 
1.99996e+06 0 710.427 -1015.84 0 0 0 
1.99996e+06 0 710.428 -1025.33 0 0 0 
1.99996e+06 0 710.429 -1034.22 0 0 0 
1.99996e+06 0 710.43 -1042.52 0 0 0 
1.99996e+06 0 710.431 -1050.23 0 0 0 
1.99996e+06 0 710.431 -1057.36 0 0 0 
1.99996e+06 0 710.431 -1063.93 0 0 0 
1.99997e+06 0 710.431 -1069.92 0 0 0 
1.99997e+06 0 710.431 -1075.37 0 0 0 
1.99997e+06 0 710.43 -1080.26 0 0 0 
1.99997e+06 0 710.428 -1084.61 0 0 0 
1.99997e+06 0 710.426 -1088.43 0 0 0 
1.99997e+06 0 710.424 -1091.73 0 0 0 
1.99998e+06 0 710.421 -1094.52 0 0 0 
1.99998e+06 0 710.417 -1096.81 0 0 0 
1.99998e+06 0 710.413 -1098.6 0 0 0 
1.99998e+06 0 710.408 -1099.91 0 0 0 
1.99998e+06 0 710.403 -1100.75 0 0 0 
1.99998e+06 0 710.397 -1101.12 0 0 0 
1.99998e+06 0 710.391 -1101.05 0 0 0 
1.99999e+06 0 710.383 -1100.53 0 0 0 
1.99999e+06 0 710.376 -1099.59 0 0 0 
1.99999e+06 0 710.367 -1098.22 0 0 0 
1.99999e+06 0 710.359 -1096.45 0 0 0 
1.99999e+06 0 710.349 -1094.27 0 0 0 
1.99999e+06 0 710.34 -1091.71 0 0 0 
1.99999e+06 0 710.329 -1088.78 0 0 0 
1.99999e+06 0 710.319 -1085.48 0 0 0 
2e+06 0 710.308 -1081.82 0 0 0 
2e+06 0 710.296 -1077.82 0 0 0 
2e+06 0 710.284 -1073.49 0 0 0 
2e+06 0 710.272 -1068.83 0 0 0 
2e+06 0 710.26 -1063.86 0 0 0 
2e+06 0 710.247 -1058.59 0 0 0 
2e+06 0 710.234 -1053.03 0 0 0 
2e+06 0 710.221 -1047.18 0 0 0 
2e+06 0 710.208 -1041.07 0 0 0 
2.00001e+06 0 710.194 -1034.69 0 0 0 
2.00001e+06 0 710.181 -1028.06 0 0 0 
2.00001e+06 0 710.168 -1021.19 0 0 0 
2.00001e+06 0 710.154 -1014.09 0 0 0 
2.00001e+06 0 710.14 -1006.76 0 0 0 
2.00001e+06 0 710.127 -999.22 0 0 0 
2.00001e+06 0 710.113 -991.474 0 0 0 
2.00001e+06 0 710.1 -983.532 0 0 0 
2.00001e+06 0 710.087 -975.403 0 0 0 
2.00002e+06 0 710.074 -967.095 0 0 0 
2.00002e+06 0 710.061 -958.617 0 0 0 
2.00002e+06 0 710.048 -949.976 0 0 0 
2.00002e+06 0 710.035 -941.181 0 0 0 
2.00002e+06 0 710.029 -936.769 0 0 0 
2.00002e+06 0 662.307 0.765965 0 0 0 
2.00002e+06 0 662.307 0.771266 0 0 0 
2.00002e+06 0 662.307 0.781812 0 0 0 
2.00002e+06 0 662.307 0.792249 0 0 0 
2.00002e+06 0 662.307 0.802573 0 0 0 
2.00002e+06 0 662.307 0.812783 0 0 0 
2.00003e+06 0 662.307 0.822874 0 0 0 
2.00003e+06 0 662.307 0.832846 0 0 0 
2.00003e+06 0 662.307 0.842694 0 0 0 
2.00003e+06 0 662.307 0.852417 0 0 0 
2.00003e+06 0 662.307 0.862013 0 0 0 
2.00003e+06 0 662.307 0.871478 0 0 0 
2.00003e+06 0 662.307 0.880811 0 0 0 
2.00003e+06 0 662.307 0.890008 0 0 0 
2.00003e+06 0 662.307 0.899068 0 0 0 
2.00004e+06 0 662.307 0.907988 0 0 0 
2.00004e+06 0 662.307 0.916766 0 0 0 
2.00004e+06 0 662.307 0.9254 0 0 0 
2.00004e+06 0 662.307 0.933888 0 0 0 
2.00004e+06 0 662.307 0.942226 0 0 0 
2.00004e+06 0 662.307 0.946358 0 0 0 
