# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
935 0.078384 0.213825 0.707789
936 0.080567 0.213085 0.706347
937 0.08281 0.21232 0.704869
938 0.085111 0.211568 0.703319
939 0.087472 0.210831 0.701696
940 0.089888 0.210146 0.699965
941 0.092246 0.209425 0.698328
942 0.09466 0.208719 0.696619
943 0.097132 0.208031 0.694835
944 0.099664 0.207358 0.692976
945 0.102252 0.206741 0.691006
946 0.104907 0.206104 0.688988
947 0.107625 0.205487 0.686887
948 0.110409 0.204889 0.684701
949 0.113259 0.204311 0.682429
950 0.116172 0.203791 0.680035
