# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# x GenerationRate Intensity External_Source_ElectricField 
972472 0 866.567 9.6932 
973018 0 866.062 4.10482 
973553 0 866.943 4.0339 
974077 0 869.957 -1.76253 
974592 0 871.742 -18.7011 
975096 0 868.653 -11.362 
975590 0 866.477 5.38673 
976074 0 869.091 13.5146 
976549 0 869.157 13.6686 
977014 0 869.041 3.14492 
977470 0 869.2 -13.7287 
977917 0 868.438 -5.47553 
978355 0 869.162 15.3698 
978785 0 869.428 10.2782 
979206 0 868.171 -10.3069 
979618 0 869.496 -16.2747 
980023 0 868.982 -5.57914 
980420 0 867.548 -12.2325 
980808 0 870.481 -14.925 
981189 0 869.074 -2.81883 
981563 0 866.112 -10.7024 
981929 0 868.985 -12.452 
982288 0 872.423 -5.05589 
982639 0 868.119 1.8168 
982984 0 864.281 3.42931 
983322 0 866.808 -12.7272 
983653 0 871.218 -14.847 
983978 0 872.294 -7.73247 
984296 0 871.061 -3.454 
984608 0 870.647 -3.14071 
984914 0 869.786 -11.2517 
985214 0 869.376 -11.2722 
985508 0 868.108 5.26513 
985796 0 867.643 4.97302 
986078 0 868.182 0.771893 
986355 0 868.708 -4.9545 
986626 0 869.086 -11.5053 
986892 0 869.825 -10.6092 
987153 0 871.264 -3.86412 
987409 0 870.724 -6.86832 
987659 0 868.885 -9.46665 
987904 0 867.052 6.21603 
988145 0 866.69 1.97242 
988381 0 868.748 5.09842 
988612 0 869.56 -6.82937 
988839 0 867.456 1.27768 
989061 0 865.962 13.5895 
989279 0 868.673 -11.3738 
989492 0 871.322 -4.97967 
989701 0 868.263 -1.09841 
989907 0 866.723 -10.319 
990108 0 870.76 -4.46102 
990305 0 870.222 -6.84143 
990498 0 867.508 1.83706 
990687 0 869.542 11.8725 
990873 0 869.179 1.18872 
991055 0 868.551 -12.385 
991233 0 868.961 2.66357 
991408 0 868.464 14.6401 
991579 0 869.965 -13.9288 
991747 0 868.078 -0.863181 
991912 0 868.691 11.7536 
992073 0 868.846 -7.99972 
992231 0 868.531 -3.13742 
992386 0 868.844 2.63634 
992538 0 867.793 6.45395 
992687 0 868.338 -3.14299 
992833 0 868.482 -8.17981 
992977 0 869.144 5.85432 
993117 0 868.619 2.02356 
993254 0 868.052 4.34545 
993389 0 869.143 -7.67056 
993521 0 868.323 -8.96361 
993651 0 868.469 14.1088 
993778 0 869.516 5.39277 
993902 0 867.716 -5.79016 
994024 0 869.582 -13.5672 
994144 0 868.024 0.921634 
994261 0 868.766 20.5083 
994376 0 869.205 1.95788 
994489 0 867.247 -18.5497 
994599 0 870.147 -10.5279 
