# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
239 0.222019 -0.148447 0 0.000196931 0 
240 0.218348 -0.148447 0 0.000196931 0 
241 0.214415 -0.148447 0 0.000196931 0 
242 0.210223 -0.148447 0 0.000196931 0 
243 0.205777 -0.148447 0 0.000196931 0 
244 0.201083 -0.148447 0 0.000196931 0 
245 0.196147 -0.148447 0 0.000196931 0 
246 0.190974 -0.148447 0 0.000196931 0 
247 0.185571 -0.148447 0 0.000196931 0 
248 0.179945 -0.148447 0 0.000196931 0 
249 0.174101 -0.148447 0 0.000196931 0 
250 0.168047 -0.148447 0 0.000196931 0 
251 0.16179 -0.148447 0 0.000196931 0 
252 0.155339 -0.148447 0 0.000196931 0 
253 0.1487 -0.148447 0 0.000196931 0 
254 0.141882 -0.148447 0 0.000196931 0 
255 0.134892 -0.148447 0 0.000196931 0 
256 0.12774 -0.148447 0 0.000196931 0 
257 0.120434 -0.148447 0 0.000196931 0 
258 0.112983 -0.148447 0 0.000196931 0 
259 0.105395 -0.148447 0 0.000196931 0 
260 0.0976806 -0.148447 0 0.000196931 0 
261 0.0898481 -0.148447 0 0.000196931 0 
262 0.0819073 -0.148447 0 0.000196931 0 
263 0.0738677 -0.148447 0 0.000196931 0 
264 0.0657391 -0.148447 0 0.000196931 0 
265 0.0575311 -0.148447 0 0.000196931 0 
266 0.0492538 -0.148447 0 0.000196931 0 
267 0.0409171 -0.148447 0 0.000196931 0 
268 0.032531 -0.148447 0 0.000196931 0 
269 0.0241057 -0.148447 0 0.000196931 0 
270 0.0156513 -0.148447 0 0.000196931 0 
271 0.00717809 -0.148447 0 0.000196931 0 
272 -0.00130381 -0.148447 0 0.000196931 0 
273 -0.00978414 -0.148447 0 0.000196931 0 
274 -0.0182527 -0.148447 0 0.000196931 0 
275 -0.0266992 -0.148447 0 0.000196931 0 
276 -0.0351135 -0.148447 0 0.000196931 0 
277 -0.0434855 -0.148447 0 0.000196931 0 
278 -0.051805 -0.148447 0 0.000196931 0 
279 -0.0600621 -0.148447 0 0.000196931 0 
280 -0.0682467 -0.148447 0 0.000196931 0 
281 -0.076349 -0.148447 0 0.000196931 0 
282 -0.0843593 -0.148447 0 0.000196931 0 
283 -0.0922678 -0.148447 0 0.000196931 0 
