# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
2136 5.40128e+16 710.345 426.237 
2137 5.40116e+16 710.341 426.236 
2138 5.40103e+16 710.337 426.235 
2139 5.4009e+16 710.333 426.235 
2140 5.40077e+16 710.329 426.233 
2141 5.40063e+16 710.325 426.232 
2142 5.4005e+16 710.321 426.231 
2143 5.40036e+16 710.317 426.229 
2144 5.40023e+16 710.313 426.227 
2145 5.40009e+16 710.309 426.225 
2146 5.39996e+16 710.305 426.223 
2147 5.39982e+16 710.3 426.22 
2148 5.39969e+16 710.296 426.218 
2149 5.39955e+16 710.292 426.215 
2150 5.39942e+16 710.288 426.212 
2151 5.39929e+16 710.283 426.209 
2152 5.39916e+16 710.279 426.205 
2153 5.39904e+16 710.275 426.202 
2154 5.39891e+16 710.27 426.198 
2155 5.39879e+16 710.266 426.194 
2156 5.39867e+16 710.261 426.19 
2157 5.39855e+16 710.257 426.186 
2158 5.39844e+16 710.253 426.182 
2159 5.39833e+16 710.248 426.178 
2160 5.39822e+16 710.244 426.173 
2161 5.39812e+16 710.239 426.169 
2162 5.39802e+16 710.235 426.164 
2163 5.39793e+16 710.231 426.159 
2164 5.39784e+16 710.226 426.154 
2165 5.39775e+16 710.222 426.149 
2166 5.39767e+16 710.218 426.144 
2167 5.39759e+16 710.213 426.139 
2168 5.39752e+16 710.209 426.134 
2169 5.39745e+16 710.205 426.129 
2170 5.39739e+16 710.201 426.123 
2171 5.39733e+16 710.197 426.118 
2172 5.39728e+16 710.192 426.112 
2173 5.39723e+16 710.188 426.107 
2174 5.39719e+16 710.184 426.102 
2175 5.39715e+16 710.18 426.096 
2176 5.39711e+16 710.176 426.091 
2177 5.39708e+16 710.172 426.085 
2178 5.39706e+16 710.168 426.08 
2179 5.39704e+16 710.165 426.075 
2180 5.39702e+16 710.161 426.069 
2181 5.39701e+16 710.157 426.064 
2182 5.397e+16 710.153 426.059 
2183 5.397e+16 710.15 426.053 
2184 5.39699e+16 710.146 426.048 
2185 5.397e+16 710.143 426.043 
2186 5.397e+16 710.139 426.038 
2187 5.39701e+16 710.136 426.033 
2188 5.39702e+16 710.133 426.028 
2189 5.39704e+16 710.13 426.023 
2190 5.39706e+16 710.126 426.019 
2191 5.39707e+16 710.123 426.014 
2192 5.39709e+16 710.12 426.009 
2193 5.39712e+16 710.117 426.005 
2194 5.39714e+16 710.114 426 
2195 5.39717e+16 710.112 425.996 
2196 5.39719e+16 710.109 425.992 
2197 5.39722e+16 710.106 425.988 
2198 5.39724e+16 710.104 425.983 
2199 5.39727e+16 710.101 425.979 
2200 5.39729e+16 710.099 425.975 
2201 5.39732e+16 710.096 425.972 
2202 5.39734e+16 710.094 425.968 
2203 5.39736e+16 710.092 425.964 
2204 5.39738e+16 710.089 425.961 
2205 5.3974e+16 710.087 425.957 
2206 5.39742e+16 710.085 425.954 
2207 5.39743e+16 710.083 425.95 
2208 5.39745e+16 710.081 425.947 
2209 5.39745e+16 710.08 425.944 
2210 5.39746e+16 710.078 425.941 
2211 5.39746e+16 710.076 425.937 
2212 5.39746e+16 710.075 425.934 
2213 5.39746e+16 710.073 425.931 
2214 5.39745e+16 710.072 425.928 
2215 5.39743e+16 710.07 425.925 
2216 5.39742e+16 710.069 425.922 
2217 5.3974e+16 710.068 425.92 
2218 5.39737e+16 710.066 425.917 
2219 5.39734e+16 710.065 425.914 
2220 5.3973e+16 710.064 425.911 
2221 5.39726e+16 710.063 425.908 
2222 5.39722e+16 710.062 425.905 
2223 5.39717e+16 710.061 425.902 
2224 5.39711e+16 710.061 425.9 
2225 5.39705e+16 710.06 425.897 
2226 5.39698e+16 710.059 425.894 
2227 5.39691e+16 710.059 425.891 
2228 5.39684e+16 710.058 425.888 
2229 5.39676e+16 710.057 425.885 
2230 5.39667e+16 710.057 425.882 
2231 5.39658e+16 710.057 425.879 
2232 5.39649e+16 710.056 425.876 
2233 5.39639e+16 710.056 425.873 
2234 5.39629e+16 710.056 425.87 
2235 5.39618e+16 710.056 425.867 
2236 5.39607e+16 710.056 425.864 
2237 5.39595e+16 710.056 425.86 
2238 5.39583e+16 710.056 425.857 
2239 5.39571e+16 710.056 425.854 
2240 5.39559e+16 710.056 425.851 
2241 5.39546e+16 710.056 425.847 
2242 5.39533e+16 710.056 425.844 
2243 5.39519e+16 710.057 425.84 
2244 5.39506e+16 710.057 425.837 
2245 5.39492e+16 710.058 425.834 
2246 5.39478e+16 710.058 425.83 
2247 5.39465e+16 710.059 425.827 
2248 5.39451e+16 710.059 425.823 
2249 5.39436e+16 710.06 425.819 
2250 5.39422e+16 710.061 425.816 
2251 5.39408e+16 710.062 425.812 
2252 5.39394e+16 710.063 425.809 
2253 5.3938e+16 710.064 425.805 
2254 5.39367e+16 710.065 425.802 
2255 5.39353e+16 710.066 425.798 
2256 5.39339e+16 710.067 425.795 
2257 5.39326e+16 710.068 425.791 
2258 5.39313e+16 710.07 425.788 
2259 5.393e+16 710.071 425.784 
2260 5.39288e+16 710.073 425.781 
2261 5.39276e+16 710.074 425.778 
2262 5.39264e+16 710.076 425.775 
2263 5.39253e+16 710.077 425.772 
2264 5.39242e+16 710.079 425.768 
2265 5.39232e+16 710.081 425.766 
2266 5.39222e+16 710.083 425.763 
2267 5.39213e+16 710.085 425.76 
2268 5.39204e+16 710.087 425.757 
2269 5.39195e+16 710.089 425.755 
2270 5.39188e+16 710.092 425.752 
2271 5.39181e+16 710.094 425.75 
2272 5.39174e+16 710.096 425.748 
2273 5.39168e+16 710.099 425.746 
2274 5.39163e+16 710.101 425.744 
2275 5.39159e+16 710.104 425.742 
2276 5.39155e+16 710.107 425.741 
2277 5.39152e+16 710.11 425.739 
2278 5.39149e+16 710.112 425.738 
2279 5.39148e+16 710.115 425.737 
2280 5.39147e+16 710.119 425.736 
2281 5.39146e+16 710.122 425.735 
2282 5.39147e+16 710.125 425.734 
2283 5.39148e+16 710.128 425.734 
2284 5.3915e+16 710.132 425.734 
2285 5.39152e+16 710.135 425.734 
2286 5.39155e+16 710.139 425.734 
2287 5.39159e+16 710.142 425.734 
2288 5.39164e+16 710.146 425.735 
2289 5.39169e+16 710.15 425.736 
2290 5.39175e+16 710.153 425.737 
2291 5.39182e+16 710.157 425.738 
2292 5.39189e+16 710.161 425.739 
2293 5.39197e+16 710.165 425.74 
2294 5.39206e+16 710.169 425.742 
2295 5.39215e+16 710.173 425.744 
2296 5.39225e+16 710.178 425.746 
2297 5.39235e+16 710.182 425.748 
2298 5.39246e+16 710.186 425.75 
2299 5.39257e+16 710.191 425.753 
2300 5.39268e+16 710.195 425.755 
2301 5.39281e+16 710.199 425.758 
2302 5.39293e+16 710.204 425.761 
2303 5.39306e+16 710.208 425.764 
2304 5.3932e+16 710.213 425.767 
2305 5.39333e+16 710.218 425.771 
2306 5.39347e+16 710.222 425.774 
2307 5.39362e+16 710.227 425.778 
2308 5.39376e+16 710.232 425.782 
2309 5.39391e+16 710.236 425.785 
2310 5.39406e+16 710.241 425.789 
2311 5.39421e+16 710.246 425.793 
2312 5.39436e+16 710.251 425.797 
2313 5.39452e+16 710.255 425.801 
2314 5.39467e+16 710.26 425.806 
2315 5.39483e+16 710.265 425.81 
2316 5.39498e+16 710.27 425.814 
2317 5.39514e+16 710.274 425.818 
2318 5.3953e+16 710.279 425.823 
2319 5.39545e+16 710.284 425.827 
2320 5.39561e+16 710.288 425.832 
2321 5.39576e+16 710.293 425.836 
2322 5.39591e+16 710.298 425.84 
2323 5.39607e+16 710.302 425.845 
2324 5.39622e+16 710.307 425.849 
2325 5.39636e+16 710.311 425.854 
2326 5.39651e+16 710.316 425.858 
2327 5.39665e+16 710.32 425.862 
2328 5.3968e+16 710.324 425.867 
2329 5.39694e+16 710.329 425.871 
2330 5.39707e+16 710.333 425.875 
2331 5.39721e+16 710.337 425.88 
2332 5.39734e+16 710.341 425.884 
2333 5.39747e+16 710.345 425.888 
2334 5.39759e+16 710.349 425.892 
2335 5.39772e+16 710.353 425.896 
2336 5.39784e+16 710.357 425.9 
2337 5.39796e+16 710.36 425.904 
2338 5.39807e+16 710.364 425.908 
2339 5.39818e+16 710.368 425.911 
2340 5.39829e+16 710.371 425.915 
2341 5.3984e+16 710.374 425.919 
2342 5.3985e+16 710.378 425.922 
2343 5.3986e+16 710.381 425.926 
2344 5.3987e+16 710.384 425.929 
2345 5.39879e+16 710.387 425.933 
2346 5.39888e+16 710.389 425.936 
2347 5.39897e+16 710.392 425.939 
2348 5.39906e+16 710.395 425.943 
2349 5.39915e+16 710.397 425.946 
2350 5.39923e+16 710.399 425.949 
2351 5.39931e+16 710.402 425.952 
2352 5.39939e+16 710.404 425.955 
2353 5.39947e+16 710.406 425.958 
2354 5.39954e+16 710.408 425.961 
2355 5.39962e+16 710.409 425.964 
2356 5.39969e+16 710.411 425.967 
2357 5.39976e+16 710.413 425.969 
2358 5.39983e+16 710.414 425.972 
2359 5.3999e+16 710.415 425.975 
2360 5.39997e+16 710.416 425.978 
2361 5.40004e+16 710.417 425.981 
2362 5.40011e+16 710.418 425.984 
2363 5.40018e+16 710.419 425.986 
2364 5.40025e+16 710.42 425.989 
2365 5.40032e+16 710.42 425.992 
2366 5.40039e+16 710.421 425.995 
2367 5.40046e+16 710.421 425.998 
2368 5.40053e+16 710.421 426 
2369 5.4006e+16 710.421 426.003 
2370 5.40067e+16 710.421 426.006 
2371 5.40075e+16 710.421 426.009 
2372 5.40082e+16 710.421 426.012 
2373 5.4009e+16 710.421 426.015 
2374 5.40098e+16 710.42 426.018 
2375 5.40106e+16 710.42 426.022 
2376 5.40114e+16 710.419 426.025 
2377 5.40122e+16 710.418 426.028 
2378 5.40131e+16 710.418 426.031 
2379 5.40139e+16 710.417 426.035 
2380 5.40148e+16 710.416 426.038 
2381 5.40157e+16 710.415 426.042 
2382 5.40167e+16 710.413 426.045 
2383 5.40176e+16 710.412 426.049 
2384 5.40186e+16 710.411 426.052 
2385 5.40196e+16 710.41 426.056 
2386 5.40206e+16 710.408 426.06 
2387 5.40216e+16 710.407 426.063 
2388 5.40226e+16 710.405 426.067 
2389 5.40237e+16 710.403 426.071 
2390 5.40247e+16 710.402 426.075 
2391 5.40258e+16 710.4 426.079 
2392 5.40269e+16 710.398 426.083 
2393 5.4028e+16 710.396 426.087 
2394 5.40292e+16 710.394 426.091 
2395 5.40303e+16 710.392 426.095 
2396 5.40314e+16 710.39 426.099 
2397 5.40326e+16 710.388 426.103 
2398 5.40338e+16 710.386 426.107 
2399 5.40349e+16 710.384 426.112 
2400 5.40361e+16 710.382 426.116 
2401 5.40372e+16 710.38 426.12 
2402 5.40384e+16 710.377 426.124 
2403 5.40395e+16 710.375 426.128 
2404 5.40407e+16 710.373 426.132 
2405 5.40418e+16 710.371 426.136 
2406 5.40429e+16 710.368 426.14 
2407 5.4044e+16 710.366 426.144 
2408 5.40451e+16 710.364 426.147 
2409 5.40461e+16 710.362 426.151 
2410 5.40472e+16 710.359 426.155 
2411 5.40482e+16 710.357 426.158 
2412 5.40492e+16 710.355 426.162 
2413 5.40501e+16 710.352 426.165 
2414 5.4051e+16 710.35 426.169 
2415 5.40519e+16 710.348 426.172 
2416 5.40528e+16 710.346 426.175 
2417 5.40536e+16 710.343 426.178 
2418 5.40543e+16 710.341 426.181 
2419 5.40551e+16 710.339 426.183 
2420 5.40557e+16 710.336 426.186 
2421 5.40563e+16 710.334 426.188 
2422 5.40569e+16 710.332 426.191 
2423 5.40574e+16 710.33 426.193 
2424 5.40579e+16 710.328 426.195 
2425 5.40583e+16 710.325 426.197 
2426 5.40586e+16 710.323 426.198 
2427 5.40589e+16 710.321 426.2 
2428 5.40591e+16 710.319 426.201 
2429 5.40593e+16 710.317 426.202 
2430 5.40593e+16 710.315 426.203 
2431 5.40594e+16 710.313 426.204 
2432 5.40593e+16 710.31 426.205 
2433 5.40592e+16 710.308 426.205 
2434 5.4059e+16 710.306 426.205 
2435 5.40587e+16 710.304 426.205 
2436 5.40584e+16 710.302 426.205 
2437 5.4058e+16 710.3 426.205 
2438 5.40575e+16 710.298 426.204 
2439 5.40569e+16 710.296 426.204 
2440 5.40563e+16 710.294 426.203 
2441 5.40556e+16 710.292 426.202 
2442 5.40548e+16 710.291 426.201 
2443 5.4054e+16 710.289 426.2 
2444 5.4053e+16 710.287 426.198 
2445 5.4052e+16 710.285 426.196 
2446 5.4051e+16 710.283 426.195 
2447 5.40498e+16 710.281 426.193 
2448 5.40486e+16 710.279 426.191 
2449 5.40474e+16 710.277 426.189 
2450 5.4046e+16 710.275 426.186 
2451 5.40446e+16 710.273 426.184 
2452 5.40432e+16 710.272 426.181 
2453 5.40416e+16 710.27 426.179 
2454 5.404e+16 710.268 426.176 
2455 5.40384e+16 710.266 426.173 
2456 5.40367e+16 710.264 426.17 
2457 5.4035e+16 710.262 426.167 
2458 5.40331e+16 710.26 426.164 
2459 5.40313e+16 710.258 426.161 
2460 5.40294e+16 710.256 426.158 
2461 5.40274e+16 710.254 426.154 
2462 5.40255e+16 710.252 426.151 
2463 5.40234e+16 710.25 426.148 
2464 5.40214e+16 710.248 426.144 
2465 5.40193e+16 710.246 426.141 
2466 5.40171e+16 710.244 426.137 
2467 5.4015e+16 710.242 426.134 
2468 5.40128e+16 710.24 426.13 
2469 5.40106e+16 710.238 426.127 
2470 5.40083e+16 710.236 426.123 
2471 5.40061e+16 710.234 426.12 
2472 5.40038e+16 710.231 426.116 
2473 5.40015e+16 710.229 426.113 
2474 5.39992e+16 710.227 426.109 
2475 5.39969e+16 710.225 426.106 
2476 5.39946e+16 710.222 426.102 
2477 5.39923e+16 710.22 426.099 
2478 5.399e+16 710.218 426.095 
2479 5.39877e+16 710.215 426.092 
2480 5.39854e+16 710.213 426.089 
2481 5.39831e+16 710.21 426.085 
2482 5.39808e+16 710.208 426.082 
2483 5.39785e+16 710.205 426.079 
2484 5.39763e+16 710.203 426.076 
2485 5.3974e+16 710.2 426.073 
2486 5.39718e+16 710.198 426.07 
2487 5.39696e+16 710.195 426.067 
2488 5.39674e+16 710.192 426.064 
2489 5.39653e+16 710.19 426.061 
2490 5.39631e+16 710.187 426.058 
2491 5.3961e+16 710.184 426.055 
2492 5.39589e+16 710.181 426.052 
2493 5.39569e+16 710.179 426.049 
2494 5.39549e+16 710.176 426.047 
2495 5.39529e+16 710.173 426.044 
2496 5.39509e+16 710.17 426.041 
2497 5.3949e+16 710.167 426.038 
2498 5.39471e+16 710.164 426.036 
2499 5.39453e+16 710.161 426.033 
2500 5.39435e+16 710.158 426.03 
2501 5.39417e+16 710.156 426.028 
2502 5.394e+16 710.153 426.025 
2503 5.39383e+16 710.15 426.023 
2504 5.39366e+16 710.147 426.02 
2505 5.3935e+16 710.144 426.017 
2506 5.39335e+16 710.141 426.015 
2507 5.39319e+16 710.138 426.012 
2508 5.39305e+16 710.135 426.009 
2509 5.3929e+16 710.132 426.006 
2510 5.39276e+16 710.129 426.004 
2511 5.39263e+16 710.126 426.001 
2512 5.39249e+16 710.123 425.998 
2513 5.39236e+16 710.12 425.995 
2514 5.39224e+16 710.117 425.992 
2515 5.39212e+16 710.115 425.989 
2516 5.39201e+16 710.112 425.986 
2517 5.39189e+16 710.109 425.983 
2518 5.39179e+16 710.106 425.98 
2519 5.39168e+16 710.104 425.977 
2520 5.39158e+16 710.101 425.973 
2521 5.39149e+16 710.098 425.97 
2522 5.39139e+16 710.096 425.967 
2523 5.3913e+16 710.093 425.963 
2524 5.39122e+16 710.091 425.96 
2525 5.39114e+16 710.088 425.956 
2526 5.39106e+16 710.086 425.952 
2527 5.39099e+16 710.084 425.949 
2528 5.39092e+16 710.082 425.945 
2529 5.39085e+16 710.08 425.941 
2530 5.39079e+16 710.078 425.937 
2531 5.39073e+16 710.076 425.933 
2532 5.39067e+16 710.074 425.929 
2533 5.39062e+16 710.072 425.925 
2534 5.39057e+16 710.071 425.921 
2535 5.39052e+16 710.069 425.916 
2536 5.39047e+16 710.068 425.912 
2537 5.39043e+16 710.066 425.908 
2538 5.3904e+16 710.065 425.903 
2539 5.39036e+16 710.064 425.899 
2540 5.39033e+16 710.063 425.894 
2541 5.3903e+16 710.062 425.89 
2542 5.39028e+16 710.062 425.885 
2543 5.39026e+16 710.061 425.881 
2544 5.39024e+16 710.061 425.876 
2545 5.39022e+16 710.06 425.872 
2546 5.39021e+16 710.06 425.867 
2547 5.3902e+16 710.06 425.863 
2548 5.39019e+16 710.06 425.858 
2549 5.39019e+16 710.06 425.854 
2550 5.39019e+16 710.061 425.849 
2551 5.39019e+16 710.061 425.845 
2552 5.3902e+16 710.062 425.841 
2553 5.39021e+16 710.063 425.836 
2554 5.39022e+16 710.064 425.832 
2555 5.39024e+16 710.065 425.828 
2556 5.39026e+16 710.066 425.824 
2557 5.39028e+16 710.067 425.819 
2558 5.39031e+16 710.069 425.815 
2559 5.39033e+16 710.071 425.812 
2560 5.39037e+16 710.073 425.808 
2561 5.3904e+16 710.075 425.804 
2562 5.39044e+16 710.077 425.8 
2563 5.39049e+16 710.079 425.797 
2564 5.39053e+16 710.081 425.794 
2565 5.39058e+16 710.084 425.79 
2566 5.39064e+16 710.087 425.787 
2567 5.39069e+16 710.09 425.784 
2568 5.39075e+16 710.093 425.781 
2569 5.39082e+16 710.096 425.779 
2570 5.39089e+16 710.099 425.776 
2571 5.39096e+16 710.103 425.774 
2572 5.39103e+16 710.106 425.772 
2573 5.39111e+16 710.11 425.769 
2574 5.3912e+16 710.114 425.767 
2575 5.39128e+16 710.118 425.766 
2576 5.39137e+16 710.122 425.764 
2577 5.39147e+16 710.126 425.763 
2578 5.39157e+16 710.13 425.761 
2579 5.39167e+16 710.135 425.76 
2580 5.39177e+16 710.139 425.759 
2581 5.39188e+16 710.144 425.759 
2582 5.392e+16 710.148 425.758 
2583 5.39211e+16 710.153 425.757 
2584 5.39223e+16 710.158 425.757 
2585 5.39236e+16 710.163 425.757 
2586 5.39249e+16 710.168 425.757 
2587 5.39262e+16 710.173 425.757 
2588 5.39275e+16 710.178 425.757 
2589 5.39289e+16 710.183 425.758 
2590 5.39303e+16 710.189 425.759 
2591 5.39317e+16 710.194 425.759 
2592 5.39332e+16 710.199 425.76 
2593 5.39347e+16 710.204 425.761 
2594 5.39362e+16 710.21 425.762 
2595 5.39378e+16 710.215 425.764 
2596 5.39394e+16 710.221 425.765 
2597 5.3941e+16 710.226 425.766 
2598 5.39426e+16 710.231 425.768 
2599 5.39443e+16 710.237 425.77 
2600 5.3946e+16 710.242 425.771 
2601 5.39477e+16 710.247 425.773 
2602 5.39494e+16 710.253 425.775 
2603 5.39511e+16 710.258 425.777 
2604 5.39529e+16 710.263 425.779 
2605 5.39547e+16 710.268 425.781 
2606 5.39565e+16 710.273 425.784 
2607 5.39583e+16 710.278 425.786 
2608 5.39601e+16 710.283 425.788 
2609 5.39619e+16 710.288 425.79 
2610 5.39637e+16 710.293 425.793 
2611 5.39655e+16 710.298 425.795 
2612 5.39674e+16 710.302 425.798 
2613 5.39692e+16 710.307 425.8 
2614 5.3971e+16 710.311 425.802 
2615 5.39729e+16 710.316 425.805 
2616 5.39747e+16 710.32 425.807 
2617 5.39765e+16 710.324 425.81 
2618 5.39784e+16 710.328 425.812 
2619 5.39802e+16 710.332 425.815 
2620 5.3982e+16 710.335 425.817 
2621 5.39838e+16 710.339 425.82 
2622 5.39856e+16 710.342 425.822 
2623 5.39873e+16 710.345 425.824 
2624 5.39891e+16 710.348 425.827 
2625 5.39908e+16 710.351 425.829 
2626 5.39926e+16 710.354 425.831 
2627 5.39943e+16 710.357 425.834 
2628 5.3996e+16 710.359 425.836 
2629 5.39976e+16 710.362 425.838 
2630 5.39992e+16 710.364 425.84 
2631 5.40009e+16 710.366 425.842 
2632 5.40025e+16 710.368 425.845 
2633 5.4004e+16 710.369 425.847 
2634 5.40055e+16 710.371 425.849 
2635 5.40071e+16 710.372 425.851 
2636 5.40085e+16 710.373 425.853 
2637 5.401e+16 710.374 425.855 
2638 5.40114e+16 710.375 425.857 
2639 5.40128e+16 710.376 425.859 
2640 5.40141e+16 710.376 425.861 
2641 5.40154e+16 710.377 425.863 
2642 5.40167e+16 710.377 425.865 
2643 5.4018e+16 710.377 425.867 
2644 5.40192e+16 710.377 425.869 
2645 5.40204e+16 710.377 425.871 
2646 5.40215e+16 710.376 425.873 
2647 5.40226e+16 710.376 425.875 
2648 5.40237e+16 710.375 425.877 
2649 5.40247e+16 710.374 425.879 
2650 5.40257e+16 710.373 425.881 
2651 5.40267e+16 710.372 425.883 
2652 5.40276e+16 710.371 425.885 
2653 5.40285e+16 710.369 425.888 
2654 5.40294e+16 710.368 425.89 
2655 5.40302e+16 710.366 425.892 
2656 5.4031e+16 710.365 425.895 
2657 5.40317e+16 710.363 425.897 
2658 5.40325e+16 710.361 425.899 
2659 5.40331e+16 710.359 425.902 
2660 5.40338e+16 710.357 425.905 
2661 5.40344e+16 710.355 425.907 
2662 5.4035e+16 710.353 425.91 
2663 5.40355e+16 710.351 425.913 
2664 5.4036e+16 710.348 425.916 
2665 5.40365e+16 710.346 425.919 
2666 5.4037e+16 710.343 425.922 
2667 5.40374e+16 710.341 425.925 
2668 5.40378e+16 710.339 425.928 
2669 5.40381e+16 710.336 425.931 
2670 5.40384e+16 710.333 425.935 
2671 5.40387e+16 710.331 425.938 
2672 5.4039e+16 710.328 425.942 
2673 5.40392e+16 710.326 425.945 
2674 5.40395e+16 710.323 425.949 
2675 5.40396e+16 710.321 425.953 
2676 5.40398e+16 710.318 425.957 
2677 5.40399e+16 710.316 425.961 
2678 5.404e+16 710.313 425.965 
2679 5.40401e+16 710.311 425.969 
2680 5.40401e+16 710.308 425.973 
2681 5.40402e+16 710.306 425.977 
2682 5.40402e+16 710.303 425.982 
2683 5.40401e+16 710.301 425.986 
2684 5.40401e+16 710.299 425.99 
2685 5.404e+16 710.297 425.995 
2686 5.40399e+16 710.294 425.999 
2687 5.40398e+16 710.292 426.004 
2688 5.40396e+16 710.29 426.008 
2689 5.40395e+16 710.288 426.013 
2690 5.40393e+16 710.286 426.018 
2691 5.4039e+16 710.285 426.022 
2692 5.40388e+16 710.283 426.027 
2693 5.40385e+16 710.281 426.032 
2694 5.40382e+16 710.279 426.036 
2695 5.40379e+16 710.278 426.041 
2696 5.40376e+16 710.277 426.045 
2697 5.40372e+16 710.275 426.05 
2698 5.40368e+16 710.274 426.055 
2699 5.40364e+16 710.273 426.059 
2700 5.4036e+16 710.272 426.064 
2701 5.40355e+16 710.271 426.068 
2702 5.4035e+16 710.27 426.072 
2703 5.40345e+16 710.269 426.077 
2704 5.4034e+16 710.268 426.081 
2705 5.40335e+16 710.267 426.085 
2706 5.40329e+16 710.267 426.089 
2707 5.40323e+16 710.266 426.093 
2708 5.40316e+16 710.266 426.097 
2709 5.4031e+16 710.265 426.101 
2710 5.40303e+16 710.265 426.104 
2711 5.40296e+16 710.265 426.108 
2712 5.40288e+16 710.264 426.111 
2713 5.40281e+16 710.264 426.115 
2714 5.40273e+16 710.264 426.118 
2715 5.40265e+16 710.264 426.121 
2716 5.40256e+16 710.264 426.124 
2717 5.40248e+16 710.264 426.127 
2718 5.40239e+16 710.264 426.13 
2719 5.40229e+16 710.264 426.132 
2720 5.4022e+16 710.265 426.134 
2721 5.4021e+16 710.265 426.137 
2722 5.402e+16 710.265 426.139 
2723 5.4019e+16 710.265 426.141 
2724 5.40179e+16 710.266 426.143 
2725 5.40169e+16 710.266 426.144 
2726 5.40158e+16 710.266 426.146 
2727 5.40146e+16 710.266 426.147 
2728 5.40135e+16 710.267 426.148 
2729 5.40123e+16 710.267 426.149 
2730 5.40111e+16 710.267 426.15 
2731 5.40099e+16 710.267 426.151 
2732 5.40087e+16 710.268 426.152 
2733 5.40074e+16 710.268 426.152 
2734 5.40061e+16 710.268 426.153 
2735 5.40048e+16 710.268 426.153 
2736 5.40035e+16 710.268 426.153 
2737 5.40022e+16 710.268 426.153 
2738 5.40008e+16 710.268 426.153 
2739 5.39994e+16 710.268 426.153 
2740 5.3998e+16 710.268 426.152 
2741 5.39966e+16 710.268 426.152 
2742 5.39952e+16 710.268 426.152 
2743 5.39938e+16 710.268 426.151 
2744 5.39924e+16 710.267 426.15 
2745 5.39909e+16 710.267 426.149 
2746 5.39895e+16 710.266 426.148 
2747 5.3988e+16 710.266 426.148 
2748 5.39866e+16 710.265 426.146 
2749 5.39851e+16 710.265 426.145 
2750 5.39836e+16 710.264 426.144 
2751 5.39822e+16 710.263 426.143 
2752 5.39807e+16 710.262 426.142 
2753 5.39792e+16 710.261 426.14 
2754 5.39778e+16 710.26 426.139 
2755 5.39763e+16 710.259 426.138 
2756 5.39749e+16 710.258 426.136 
2757 5.39735e+16 710.256 426.135 
2758 5.3972e+16 710.255 426.133 
2759 5.39706e+16 710.253 426.132 
2760 5.39692e+16 710.252 426.13 
2761 5.39678e+16 710.25 426.129 
2762 5.39665e+16 710.249 426.127 
2763 5.39651e+16 710.247 426.126 
2764 5.39638e+16 710.245 426.124 
2765 5.39625e+16 710.243 426.123 
2766 5.39612e+16 710.241 426.121 
2767 5.39599e+16 710.239 426.12 
2768 5.39587e+16 710.237 426.118 
2769 5.39575e+16 710.235 426.117 
2770 5.39563e+16 710.233 426.115 
2771 5.39551e+16 710.231 426.114 
2772 5.3954e+16 710.228 426.113 
2773 5.39529e+16 710.226 426.111 
2774 5.39519e+16 710.224 426.11 
2775 5.39508e+16 710.221 426.108 
2776 5.39498e+16 710.219 426.107 
2777 5.39489e+16 710.217 426.106 
2778 5.3948e+16 710.214 426.104 
2779 5.39471e+16 710.212 426.103 
2780 5.39462e+16 710.209 426.101 
2781 5.39454e+16 710.207 426.1 
2782 5.39446e+16 710.204 426.099 
2783 5.39439e+16 710.202 426.097 
2784 5.39432e+16 710.2 426.096 
2785 5.39425e+16 710.197 426.095 
2786 5.39419e+16 710.195 426.093 
2787 5.39413e+16 710.192 426.092 
2788 5.39408e+16 710.19 426.091 
2789 5.39403e+16 710.188 426.089 
2790 5.39398e+16 710.186 426.088 
2791 5.39394e+16 710.183 426.086 
2792 5.3939e+16 710.181 426.085 
2793 5.39387e+16 710.179 426.083 
2794 5.39384e+16 710.177 426.081 
2795 5.39381e+16 710.175 426.08 
2796 5.39379e+16 710.173 426.078 
2797 5.39377e+16 710.172 426.076 
2798 5.39375e+16 710.17 426.075 
2799 5.39374e+16 710.168 426.073 
2800 5.39373e+16 710.167 426.071 
2801 5.39372e+16 710.165 426.069 
2802 5.39372e+16 710.164 426.067 
2803 5.39372e+16 710.163 426.065 
2804 5.39372e+16 710.162 426.062 
2805 5.39373e+16 710.161 426.06 
2806 5.39374e+16 710.16 426.058 
2807 5.39375e+16 710.159 426.055 
2808 5.39376e+16 710.158 426.053 
2809 5.39378e+16 710.157 426.05 
2810 5.3938e+16 710.157 426.047 
2811 5.39382e+16 710.157 426.045 
2812 5.39384e+16 710.156 426.042 
2813 5.39386e+16 710.156 426.039 
2814 5.39389e+16 710.156 426.035 
2815 5.39392e+16 710.156 426.032 
2816 5.39395e+16 710.156 426.029 
2817 5.39398e+16 710.157 426.026 
2818 5.39401e+16 710.157 426.022 
2819 5.39404e+16 710.158 426.019 
2820 5.39407e+16 710.158 426.015 
2821 5.39411e+16 710.159 426.011 
2822 5.39414e+16 710.16 426.007 
2823 5.39418e+16 710.161 426.003 
2824 5.39421e+16 710.162 425.999 
2825 5.39425e+16 710.163 425.995 
2826 5.39429e+16 710.164 425.991 
2827 5.39432e+16 710.166 425.987 
2828 5.39436e+16 710.167 425.982 
2829 5.39439e+16 710.169 425.978 
2830 5.39443e+16 710.17 425.974 
2831 5.39447e+16 710.172 425.969 
2832 5.3945e+16 710.174 425.965 
