# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 eDensity hDensity 
-3.28283 906707 906707 838343 838343 1.68906e+06 1.68906e+06 928428 928428 1.39014e+06 1.39014e+06 34699.5 34699.5 225545 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.28631e+19 
-3.18182 944727 944727 867749 867749 1.69304e+06 1.69304e+06 805296 805296 1.37118e+06 1.37118e+06 3624.76 3624.76 175777 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.31931e+19 
-3.08081 980778 980778 896319 896319 1.68684e+06 1.68684e+06 681097 681097 1.34638e+06 1.34638e+06 4427.32 4427.32 130747 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.35012e+19 
-2.9798 1.01478e+06 1.01478e+06 924010 924010 1.67072e+06 1.67072e+06 559184 559184 1.31604e+06 1.31604e+06 37074.1 37074.1 91328.4 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.37889e+19 
-2.87879 1.04667e+06 1.04667e+06 950787 950787 1.64509e+06 1.64509e+06 442807 442807 1.2805e+06 1.2805e+06 100130 100130 58276.3 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.40573e+19 
-2.77778 1.07642e+06 1.07642e+06 976620 976620 1.61045e+06 1.61045e+06 335027 335027 1.24016e+06 1.24016e+06 190843 190843 32214.1 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.43077e+19 
-2.67677 1.10403e+06 1.10403e+06 1.00148e+06 1.00148e+06 1.5674e+06 1.5674e+06 238645 238645 1.19543e+06 1.19543e+06 305279 305279 13627.4 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.45411e+19 
-2.57576 1.1295e+06 1.1295e+06 1.02536e+06 1.02536e+06 1.5166e+06 1.5166e+06 156132 156132 1.14675e+06 1.14675e+06 438513 438513 2857.89 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.47586e+19 
-2.47475 1.15287e+06 1.15287e+06 1.04823e+06 1.04823e+06 1.45879e+06 1.45879e+06 89577.9 89577.9 1.09457e+06 1.09457e+06 584855 584855 101.184 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.49608e+19 
-2.37374 1.17418e+06 1.17418e+06 1.07009e+06 1.07009e+06 1.39477e+06 1.39477e+06 40646.3 40646.3 1.03938e+06 1.03938e+06 738103 738103 5406.59 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.51486e+19 
